1227,"[[[-1.734277, 6.731243], [-1.734397, 6.684938], [-1.688083, 6.684817], [-1.687959, 6.731121], [-1.734277, 6.731243]]]",0,2018-12-16,100,sen12floods_s1_labels_0100_2018_12_16,100,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0100_2018_12_16,100,20181216,"['sen12flood\\0100\\S1B_IW_GRDH_1SDV_20181216T182549_20181216T182614_014071_01A1FF_D127_corrected_VH.tif', 'sen12flood\\0100\\S1B_IW_GRDH_1SDV_20181216T182549_20181216T182614_014071_01A1FF_D127_corrected_VV.tif']"
1277,"[[[-1.734397, 6.684938], [-1.734515, 6.638634], [-1.688206, 6.638513], [-1.688083, 6.684817], [-1.734397, 6.684938]]]",0,2018-12-16,105,sen12floods_s1_labels_0105_2018_12_16,105,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0105_2018_12_16,105,20181216,"['sen12flood\\0105\\S1B_IW_GRDH_1SDV_20181216T182549_20181216T182614_014071_01A1FF_D127_corrected_VH.tif', 'sen12flood\\0105\\S1B_IW_GRDH_1SDV_20181216T182549_20181216T182614_014071_01A1FF_D127_corrected_VV.tif']"
1670,"[[[18.516745, -33.847396], [18.515408, -33.89353], [18.570731, -33.894634], [18.572038, -33.848498], [18.516745, -33.847396]]]",0,2018-12-16,13,sen12floods_s1_labels_13_2018_12_16,13,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_13_2018_12_16,13,20181216,"['sen12flood\\13\\S1A_IW_GRDH_1SDV_20181216T172604_20181216T172629_025053_02C3AD_6EEA_corrected_VH.tif', 'sen12flood\\13\\S1A_IW_GRDH_1SDV_20181216T172604_20181216T172629_025053_02C3AD_6EEA_corrected_VV.tif']"
2117,"[[[-1.734035, 6.823852], [-1.734157, 6.777547], [-1.687835, 6.777424], [-1.687709, 6.823728], [-1.734035, 6.823852]]]",0,2018-12-16,90,sen12floods_s1_labels_0090_2018_12_16,90,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0090_2018_12_16,90,20181216,"['sen12flood\\0090\\S1B_IW_GRDH_1SDV_20181216T182549_20181216T182614_014071_01A1FF_D127_corrected_VH.tif', 'sen12flood\\0090\\S1B_IW_GRDH_1SDV_20181216T182549_20181216T182614_014071_01A1FF_D127_corrected_VV.tif']"
2194,"[[[18.682633, -33.850628], [18.681385, -33.896767], [18.736717, -33.897797], [18.737935, -33.851655], [18.682633, -33.850628]]]",0,2018-12-16,5,sen12floods_s1_labels_0005_2018_12_16,5,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0005_2018_12_16,5,20181216,"['sen12flood\\0005\\S1A_IW_GRDH_1SDV_20181216T172604_20181216T172629_025053_02C3AD_6EEA_corrected_VH.tif', 'sen12flood\\0005\\S1A_IW_GRDH_1SDV_20181216T172604_20181216T172629_025053_02C3AD_6EEA_corrected_VV.tif']"
2372,"[[[18.572038, -33.848498], [18.570731, -33.894634], [18.626057, -33.895713], [18.627334, -33.849575], [18.572038, -33.848498]]]",0,2018-12-16,52,sen12floods_s1_labels_52_2018_12_16,52,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_52_2018_12_16,52,20181216,"['sen12flood\\52\\S1A_IW_GRDH_1SDV_20181216T172604_20181216T172629_025053_02C3AD_6EEA_corrected_VH.tif', 'sen12flood\\52\\S1A_IW_GRDH_1SDV_20181216T172604_20181216T172629_025053_02C3AD_6EEA_corrected_VV.tif']"
2803,"[[[-1.734515, 6.638634], [-1.734633, 6.592329], [-1.688329, 6.592209], [-1.688206, 6.638513], [-1.734515, 6.638634]]]",0,2018-12-16,57,sen12floods_s1_labels_57_2018_12_16,57,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_57_2018_12_16,57,20181216,"['sen12flood\\57\\S1B_IW_GRDH_1SDV_20181216T182549_20181216T182614_014071_01A1FF_D127_corrected_VH.tif', 'sen12flood\\57\\S1B_IW_GRDH_1SDV_20181216T182549_20181216T182614_014071_01A1FF_D127_corrected_VV.tif']"
2,"[[[-1.734277, 6.731243], [-1.734397, 6.684938], [-1.688083, 6.684817], [-1.687959, 6.731121], [-1.734277, 6.731243]]]",0,2018-12-17,100,sen12floods_s1_labels_0100_2018_12_17,100,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0100_2018_12_17,100,20181217,"['sen12flood\\0100\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0100\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
217,"[[[-1.641771, 6.684691], [-1.641898, 6.638389], [-1.595591, 6.63826], [-1.59546, 6.684562], [-1.641771, 6.684691]]]",0,2018-12-17,107,sen12floods_s1_labels_0107_2018_12_17,107,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0107_2018_12_17,107,20181217,"['sen12flood\\0107\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0107\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
222,"[[[32.608955, -25.863899], [32.608803, -25.910132], [32.659924, -25.910261], [32.660056, -25.864028], [32.608955, -25.863899]]]",0,2018-12-17,124,sen12floods_s1_labels_0124_2018_12_17,124,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0124_2018_12_17,124,20181217,"['sen12flood\\0124\\S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C_corrected_VH.tif', 'sen12flood\\0124\\S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C_corrected_VV.tif']"
225,"[[[-1.595059, 6.823467], [-1.595193, 6.777165], [-1.548874, 6.777029], [-1.548735, 6.82333], [-1.595059, 6.823467]]]",0,2018-12-17,93,sen12floods_s1_labels_0093_2018_12_17,93,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0093_2018_12_17,93,20181217,"['sen12flood\\0093\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0093\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
425,"[[[-1.734515, 6.638634], [-1.734633, 6.592329], [-1.688329, 6.592209], [-1.688206, 6.638513], [-1.734515, 6.638634]]]",0,2018-12-17,57,sen12floods_s1_labels_57_2018_12_17,57,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_57_2018_12_17,57,20181217,"['sen12flood\\57\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\57\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
443,"[[[-1.641898, 6.638389], [-1.642025, 6.592086], [-1.595722, 6.591957], [-1.595591, 6.63826], [-1.641898, 6.638389]]]",0,2018-12-17,28,sen12floods_s1_labels_28_2018_12_17,28,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_28_2018_12_17,28,20181217,"['sen12flood\\28\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\28\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
467,"[[[-1.734157, 6.777547], [-1.734277, 6.731243], [-1.687959, 6.731121], [-1.687835, 6.777424], [-1.734157, 6.777547]]]",0,2018-12-17,95,sen12floods_s1_labels_0095_2018_12_17,95,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0095_2018_12_17,95,20181217,"['sen12flood\\0095\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0095\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
480,"[[[-1.688083, 6.684817], [-1.688206, 6.638513], [-1.641898, 6.638389], [-1.641771, 6.684691], [-1.688083, 6.684817]]]",0,2018-12-17,106,sen12floods_s1_labels_0106_2018_12_17,106,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0106_2018_12_17,106,20181217,"['sen12flood\\0106\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0106\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
549,"[[[32.557683, -25.909985], [32.55751, -25.956217], [32.60865, -25.956364], [32.608803, -25.910132], [32.557683, -25.909985]]]",0,2018-12-17,125,sen12floods_s1_labels_0125_2018_12_17,125,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0125_2018_12_17,125,20181217,"['sen12flood\\0125\\S1A_IW_GRDH_1SDV_20181217T163010_20181217T163035_025067_02C422_DDE0_corrected_VH.tif', 'sen12flood\\0125\\S1A_IW_GRDH_1SDV_20181217T163010_20181217T163035_025067_02C422_DDE0_corrected_VV.tif', 'sen12flood\\0125\\S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C_corrected_VH.tif', 'sen12flood\\0125\\S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C_corrected_VV.tif']"
779,"[[[32.608803, -25.910132], [32.60865, -25.956364], [32.659791, -25.956493], [32.659924, -25.910261], [32.608803, -25.910132]]]",0,2018-12-17,126,sen12floods_s1_labels_0126_2018_12_17,126,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0126_2018_12_17,126,20181217,"['sen12flood\\0126\\S1A_IW_GRDH_1SDV_20181217T163010_20181217T163035_025067_02C422_DDE0_corrected_VH.tif', 'sen12flood\\0126\\S1A_IW_GRDH_1SDV_20181217T163010_20181217T163035_025067_02C422_DDE0_corrected_VV.tif', 'sen12flood\\0126\\S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C_corrected_VH.tif', 'sen12flood\\0126\\S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C_corrected_VV.tif']"
978,"[[[32.558027, -25.81752], [32.557855, -25.863753], [32.608955, -25.863899], [32.609107, -25.817666], [32.558027, -25.81752]]]",0,2018-12-17,121,sen12floods_s1_labels_0121_2018_12_17,121,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0121_2018_12_17,121,20181217,"['sen12flood\\0121\\S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C_corrected_VH.tif', 'sen12flood\\0121\\S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C_corrected_VV.tif']"
1058,"[[[-1.687835, 6.777424], [-1.687959, 6.731121], [-1.641643, 6.730994], [-1.641514, 6.777297], [-1.687835, 6.777424]]]",0,2018-12-17,96,sen12floods_s1_labels_0096_2018_12_17,96,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0096_2018_12_17,96,20181217,"['sen12flood\\0096\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0096\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
1088,"[[[-1.687959, 6.731121], [-1.688083, 6.684817], [-1.641771, 6.684691], [-1.641643, 6.730994], [-1.687959, 6.731121]]]",0,2018-12-17,101,sen12floods_s1_labels_0101_2018_12_17,101,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0101_2018_12_17,101,20181217,"['sen12flood\\0101\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0101\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
1518,"[[[32.60941, -25.7252], [32.609259, -25.771433], [32.66032, -25.771561], [32.660451, -25.725328], [32.60941, -25.7252]]]",0,2018-12-17,118,sen12floods_s1_labels_0118_2018_12_17,118,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0118_2018_12_17,118,20181217,"['sen12flood\\0118\\S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C_corrected_VH.tif', 'sen12flood\\0118\\S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C_corrected_VV.tif']"
1524,"[[[-1.59546, 6.684562], [-1.595591, 6.63826], [-1.549285, 6.638126], [-1.549149, 6.684427], [-1.59546, 6.684562]]]",0,2018-12-17,108,sen12floods_s1_labels_0108_2018_12_17,108,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0108_2018_12_17,108,20181217,"['sen12flood\\0108\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0108\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
1556,"[[[-1.641514, 6.777297], [-1.641643, 6.730994], [-1.595327, 6.730863], [-1.595193, 6.777165], [-1.641514, 6.777297]]]",0,2018-12-17,97,sen12floods_s1_labels_0097_2018_12_17,97,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0097_2018_12_17,97,20181217,"['sen12flood\\0097\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0097\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
1559,"[[[32.609862, -25.586498], [32.609712, -25.632732], [32.660713, -25.632859], [32.660844, -25.586625], [32.609862, -25.586498]]]",0,2018-12-17,115,sen12floods_s1_labels_0115_2018_12_17,115,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0115_2018_12_17,115,20181217,"['sen12flood\\0115\\S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C_corrected_VH.tif', 'sen12flood\\0115\\S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C_corrected_VV.tif']"
1775,"[[[-1.595193, 6.777165], [-1.595327, 6.730863], [-1.549012, 6.730728], [-1.548874, 6.777029], [-1.595193, 6.777165]]]",0,2018-12-17,98,sen12floods_s1_labels_0098_2018_12_17,98,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0098_2018_12_17,98,20181217,"['sen12flood\\0098\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0098\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
1823,"[[[32.557855, -25.863753], [32.557683, -25.909985], [32.608803, -25.910132], [32.608955, -25.863899], [32.557855, -25.863753]]]",0,2018-12-17,123,sen12floods_s1_labels_0123_2018_12_17,123,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0123_2018_12_17,123,20181217,"['sen12flood\\0123\\S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C_corrected_VH.tif', 'sen12flood\\0123\\S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C_corrected_VV.tif']"
1904,"[[[32.609259, -25.771433], [32.609107, -25.817666], [32.660188, -25.817795], [32.66032, -25.771561], [32.609259, -25.771433]]]",0,2018-12-17,120,sen12floods_s1_labels_0120_2018_12_17,120,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0120_2018_12_17,120,20181217,"['sen12flood\\0120\\S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C_corrected_VH.tif', 'sen12flood\\0120\\S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C_corrected_VV.tif']"
1927,"[[[-1.548735, 6.82333], [-1.548874, 6.777029], [-1.502556, 6.776888], [-1.502412, 6.823188], [-1.548735, 6.82333]]]",0,2018-12-17,94,sen12floods_s1_labels_0094_2018_12_17,94,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0094_2018_12_17,94,20181217,"['sen12flood\\0094\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0094\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
2013,"[[[-1.548874, 6.777029], [-1.549012, 6.730728], [-1.502698, 6.730588], [-1.502556, 6.776888], [-1.548874, 6.777029]]]",0,2018-12-17,99,sen12floods_s1_labels_0099_2018_12_17,99,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0099_2018_12_17,99,20181217,"['sen12flood\\0099\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0099\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
2090,"[[[-1.734035, 6.823852], [-1.734157, 6.777547], [-1.687835, 6.777424], [-1.687709, 6.823728], [-1.734035, 6.823852]]]",0,2018-12-17,90,sen12floods_s1_labels_0090_2018_12_17,90,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0090_2018_12_17,90,20181217,"['sen12flood\\0090\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0090\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
2139,"[[[-1.595327, 6.730863], [-1.59546, 6.684562], [-1.549149, 6.684427], [-1.549012, 6.730728], [-1.595327, 6.730863]]]",0,2018-12-17,103,sen12floods_s1_labels_0103_2018_12_17,103,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0103_2018_12_17,103,20181217,"['sen12flood\\0103\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0103\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
2140,"[[[-1.549149, 6.684427], [-1.549285, 6.638126], [-1.50298, 6.637988], [-1.50284, 6.684289], [-1.549149, 6.684427]]]",0,2018-12-17,109,sen12floods_s1_labels_0109_2018_12_17,109,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0109_2018_12_17,109,20181217,"['sen12flood\\0109\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0109\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
2180,"[[[-1.734397, 6.684938], [-1.734515, 6.638634], [-1.688206, 6.638513], [-1.688083, 6.684817], [-1.734397, 6.684938]]]",0,2018-12-17,105,sen12floods_s1_labels_0105_2018_12_17,105,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_0105_2018_12_17,105,20181217,"['sen12flood\\0105\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\0105\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
2276,"[[[-1.641383, 6.8236], [-1.641514, 6.777297], [-1.595193, 6.777165], [-1.595059, 6.823467], [-1.641383, 6.8236]]]",0,2018-12-17,37,sen12floods_s1_labels_37_2018_12_17,37,../input/sen12flood/sen12flood/sen12floods_s1_source/sen12floods_s1_source//sen12floods_s1_source_37_2018_12_17,37,20181217,"['sen12flood\\37\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VH.tif', 'sen12flood\\37\\S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A_corrected_VV.tif']"
